data path:
['data/XJTU data\\RW_battery-1.csv', 'data/XJTU data\\RW_battery-2.csv', 'data/XJTU data\\RW_battery-3.csv', 'data/XJTU data\\RW_battery-5.csv', 'data/XJTU data\\RW_battery-6.csv', 'data/XJTU data\\RW_battery-7.csv']
data path:
['data/XJTU data\\RW_battery-4.csv', 'data/XJTU data\\RW_battery-8.csv']
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.602699
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:001, data loss:0.992376
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.158302
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:002, data loss:1.009478
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.096848
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:003, data loss:0.943072
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.058041
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:004, data loss:0.917830
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.043106
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:005, data loss:0.875018
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.031689
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:006, data loss:0.809779
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.023569
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:007, data loss:0.713105
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.020979
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:008, data loss:0.589688
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.014022
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:009, data loss:0.477698
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.012773
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:010, data loss:0.389891
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.010464
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:011, data loss:0.300801
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.008070
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:012, data loss:0.218658
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.007304
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:013, data loss:0.165513
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.005858
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:014, data loss:0.132740
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.004277
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:015, data loss:0.099511
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.003785
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:016, data loss:0.068151
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.003402
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:017, data loss:0.044657
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.003412
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:018, data loss:0.032706
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.002525
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:019, data loss:0.024389
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.002299
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:020, data loss:0.018951
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.002183
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:021, data loss:0.016635
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.001890
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:022, data loss:0.013547
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.002030
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:023, data loss:0.010991
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.001610
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:024, data loss:0.010099
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.001600
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:025, data loss:0.010065
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.001427
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:026, data loss:0.009173
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.001134
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:027, data loss:0.008420
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.001159
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:028, data loss:0.006323
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.001219
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:029, data loss:0.006360
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.000889
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:030, data loss:0.006226
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.000915
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:031, data loss:0.004800
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.000943
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:032, data loss:0.004761
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.000696
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:033, data loss:0.004210
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.000666
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:034, data loss:0.004097
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.000664
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:035, data loss:0.003445
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.000508
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:036, data loss:0.003713
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.000566
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:037, data loss:0.003192
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.000813
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:038, data loss:0.003072
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.000680
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:039, data loss:0.003142
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.000501
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:040, data loss:0.002813
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:041, data loss:0.000727
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:041, data loss:0.003204
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:042, data loss:0.000622
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:042, data loss:0.002834
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:043, data loss:0.000509
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:043, data loss:0.002861
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:044, data loss:0.000480
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:044, data loss:0.002700
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:045, data loss:0.000469
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:045, data loss:0.002675
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:046, data loss:0.000418
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:046, data loss:0.002906
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:047, data loss:0.000589
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:047, data loss:0.002748
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:048, data loss:0.000776
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:048, data loss:0.002916
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:049, data loss:0.000771
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:049, data loss:0.002531
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:050, data loss:0.000616
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:050, data loss:0.002511
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:051, data loss:0.000375
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:051, data loss:0.003479
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:052, data loss:0.000605
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:052, data loss:0.002678
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:053, data loss:0.000476
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:053, data loss:0.003125
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:054, data loss:0.000684
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:054, data loss:0.002501
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:055, data loss:0.000348
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:055, data loss:0.002604
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:056, data loss:0.000490
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:056, data loss:0.002444
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:057, data loss:0.000294
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:057, data loss:0.002458
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:058, data loss:0.000252
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:058, data loss:0.002609
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:059, data loss:0.000337
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:059, data loss:0.002422
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:060, data loss:0.000276
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:060, data loss:0.002689
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:061, data loss:0.000493
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:061, data loss:0.002314
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:062, data loss:0.000383
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:062, data loss:0.002363
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:063, data loss:0.000318
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:063, data loss:0.002398
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:064, data loss:0.000501
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:064, data loss:0.002467
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:065, data loss:0.000414
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:065, data loss:0.002359
