data path:
['data/XJTU data\\2C_battery-1.csv', 'data/XJTU data\\2C_battery-2.csv', 'data/XJTU data\\2C_battery-3.csv', 'data/XJTU data\\2C_battery-5.csv', 'data/XJTU data\\2C_battery-6.csv', 'data/XJTU data\\2C_battery-7.csv']
data path:
['data/XJTU data\\2C_battery-4.csv', 'data/XJTU data\\2C_battery-8.csv']
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.385489
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:001, data loss:0.903265
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.048678
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:002, data loss:0.617649
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.018961
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:003, data loss:0.433125
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.009229
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:004, data loss:0.288426
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.007474
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:005, data loss:0.175292
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.005003
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:006, data loss:0.110494
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.003190
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:007, data loss:0.066146
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.002888
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:008, data loss:0.041438
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.002023
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:009, data loss:0.026835
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.002005
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:010, data loss:0.013066
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.001702
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:011, data loss:0.005512
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.001285
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:012, data loss:0.003905
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.001231
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:013, data loss:0.001510
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.000857
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:014, data loss:0.001445
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.000848
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:015, data loss:0.000980
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.000636
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:016, data loss:0.001175
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.000665
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:017, data loss:0.001090
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.000601
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:018, data loss:0.000908
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.000604
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:019, data loss:0.000764
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.000641
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:020, data loss:0.000940
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.000618
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:021, data loss:0.000757
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.000470
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:022, data loss:0.000701
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.000530
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:023, data loss:0.000986
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.000576
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:024, data loss:0.000777
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.000615
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:025, data loss:0.000624
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.000515
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:026, data loss:0.000627
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.000386
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:027, data loss:0.000635
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.000388
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:028, data loss:0.000651
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.000481
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:029, data loss:0.000840
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.000483
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:030, data loss:0.001182
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.001008
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:031, data loss:0.001631
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.001048
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:032, data loss:0.000593
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.000461
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:033, data loss:0.000937
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.000500
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:034, data loss:0.000634
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.000539
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:035, data loss:0.000708
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.000604
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:036, data loss:0.000560
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.000525
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:037, data loss:0.000701
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.000350
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:038, data loss:0.000645
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.000446
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:039, data loss:0.000593
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.000631
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:040, data loss:0.000690
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:041, data loss:0.000526
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:041, data loss:0.000491
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:042, data loss:0.000441
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:042, data loss:0.000570
