data path:
['data/XJTU data\\R3_battery-1.csv', 'data/XJTU data\\R3_battery-2.csv', 'data/XJTU data\\R3_battery-3.csv', 'data/XJTU data\\R3_battery-5.csv', 'data/XJTU data\\R3_battery-6.csv', 'data/XJTU data\\R3_battery-7.csv']
data path:
['data/XJTU data\\R3_battery-4.csv', 'data/XJTU data\\R3_battery-8.csv']
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.000788
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:031, data loss:0.001659
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.001777
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:032, data loss:0.000777
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.000898
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:033, data loss:0.001897
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.001042
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:034, data loss:0.000664
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.000646
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:035, data loss:0.000994
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.001174
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:036, data loss:0.000592
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.000722
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:037, data loss:0.001029
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.000842
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:038, data loss:0.000659
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.000579
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:039, data loss:0.000643
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.000508
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:040, data loss:0.000501
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:041, data loss:0.000438
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:041, data loss:0.000652
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:042, data loss:0.000550
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:042, data loss:0.000645
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:043, data loss:0.000514
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:043, data loss:0.000639
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:044, data loss:0.000522
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:044, data loss:0.000692
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:045, data loss:0.000509
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:045, data loss:0.000655
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:046, data loss:0.000595
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:046, data loss:0.000521
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:047, data loss:0.000397
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:047, data loss:0.000520
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:048, data loss:0.000355
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:048, data loss:0.000810
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:049, data loss:0.000445
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:049, data loss:0.000704
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:050, data loss:0.000513
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:050, data loss:0.000985
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:051, data loss:0.000509
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:051, data loss:0.000677
