data path:
['data/XJTU data\\2C_battery-1.csv', 'data/XJTU data\\2C_battery-2.csv', 'data/XJTU data\\2C_battery-3.csv', 'data/XJTU data\\2C_battery-5.csv', 'data/XJTU data\\2C_battery-6.csv', 'data/XJTU data\\2C_battery-7.csv']
data path:
['data/XJTU data\\2C_battery-4.csv', 'data/XJTU data\\2C_battery-8.csv']
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.571560
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:001, data loss:1.040564
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.059631
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:002, data loss:1.023348
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.025858
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:003, data loss:0.930426
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.013914
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:004, data loss:0.706576
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.007496
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:005, data loss:0.412398
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.006078
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:006, data loss:0.222091
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.003323
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:007, data loss:0.116294
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.002559
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:008, data loss:0.047477
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.002353
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:009, data loss:0.022407
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.001556
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:010, data loss:0.010722
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.001354
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:011, data loss:0.004356
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.001199
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:012, data loss:0.002291
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.000941
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:013, data loss:0.001614
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.000900
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:014, data loss:0.001198
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.001012
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:015, data loss:0.000967
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.000883
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:016, data loss:0.000882
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.000796
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:017, data loss:0.000669
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.000601
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:018, data loss:0.000721
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.000667
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:019, data loss:0.000632
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.000504
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:020, data loss:0.000668
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.000535
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:021, data loss:0.000669
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.000586
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:022, data loss:0.000602
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.000518
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:023, data loss:0.000540
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.000520
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:024, data loss:0.000705
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.000768
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:025, data loss:0.000475
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.000585
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:026, data loss:0.000828
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.000512
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:027, data loss:0.000487
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.000686
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:028, data loss:0.000452
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.000543
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:029, data loss:0.000456
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.000520
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:030, data loss:0.000407
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.000468
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:031, data loss:0.000633
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.000573
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:032, data loss:0.000367
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.000375
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:033, data loss:0.000721
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.000403
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:034, data loss:0.000380
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.000355
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:035, data loss:0.000847
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.000601
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:036, data loss:0.000305
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.000289
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:037, data loss:0.000542
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.000410
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:038, data loss:0.000603
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.000454
