data path:
['data/XJTU data\\2C_battery-1.csv', 'data/XJTU data\\2C_battery-2.csv', 'data/XJTU data\\2C_battery-3.csv', 'data/XJTU data\\2C_battery-5.csv', 'data/XJTU data\\2C_battery-6.csv', 'data/XJTU data\\2C_battery-7.csv']
data path:
['data/XJTU data\\2C_battery-4.csv', 'data/XJTU data\\2C_battery-8.csv']
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.670845
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:001, data loss:0.344144
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.243022
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:002, data loss:0.081889
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.072654
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:003, data loss:0.060064
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.084542
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:004, data loss:0.066708
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.049047
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:005, data loss:0.002411
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.020558
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:006, data loss:0.019250
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.028718
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:007, data loss:0.010427
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.012674
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:008, data loss:0.004805
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.008246
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:009, data loss:0.003651
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.007503
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:010, data loss:0.002089
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.004849
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:011, data loss:0.003100
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.003554
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:012, data loss:0.001756
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.003253
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:013, data loss:0.001306
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.002308
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:014, data loss:0.002555
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.002034
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:015, data loss:0.001018
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.002167
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:016, data loss:0.001980
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.001906
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:017, data loss:0.001497
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.001597
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:018, data loss:0.001089
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.001618
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:019, data loss:0.001468
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.001425
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:020, data loss:0.000989
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.001317
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:021, data loss:0.001269
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.001300
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:022, data loss:0.001222
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.001261
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:023, data loss:0.001074
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.001384
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:024, data loss:0.001217
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.001379
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:025, data loss:0.001041
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.001192
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:026, data loss:0.001156
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.001100
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:027, data loss:0.000935
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.001007
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:028, data loss:0.001200
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.001027
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:029, data loss:0.001007
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.000888
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:030, data loss:0.000749
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.000968
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:031, data loss:0.001647
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.001014
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:032, data loss:0.000820
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.000997
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:033, data loss:0.000747
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.000922
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:034, data loss:0.001437
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.000900
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:035, data loss:0.000546
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.000852
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:036, data loss:0.001016
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.000802
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:037, data loss:0.001346
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.000869
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:038, data loss:0.000715
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.000814
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:039, data loss:0.000697
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.000822
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:040, data loss:0.001286
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:041, data loss:0.000718
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:041, data loss:0.001074
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:042, data loss:0.000703
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:042, data loss:0.000432
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:043, data loss:0.000776
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:043, data loss:0.000735
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:044, data loss:0.000699
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:044, data loss:0.001156
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:045, data loss:0.000787
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:045, data loss:0.001011
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:046, data loss:0.000616
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:046, data loss:0.000542
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:047, data loss:0.000553
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:047, data loss:0.000825
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:048, data loss:0.000533
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:048, data loss:0.001244
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:049, data loss:0.000643
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:049, data loss:0.001050
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:050, data loss:0.000611
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:050, data loss:0.000503
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:051, data loss:0.000564
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:051, data loss:0.000514
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:052, data loss:0.000530
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:052, data loss:0.000843
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:053, data loss:0.000515
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:053, data loss:0.001128
