data path:
['data/XJTU data\\R2.5_battery-1.csv', 'data/XJTU data\\R2.5_battery-2.csv', 'data/XJTU data\\R2.5_battery-3.csv', 'data/XJTU data\\R2.5_battery-5.csv', 'data/XJTU data\\R2.5_battery-6.csv', 'data/XJTU data\\R2.5_battery-7.csv']
data path:
['data/XJTU data\\R2.5_battery-4.csv', 'data/XJTU data\\R2.5_battery-8.csv']
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:016, data loss:0.001267
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.001420
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:017, data loss:0.001668
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.001483
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:018, data loss:0.001095
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.001649
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:019, data loss:0.001524
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.001394
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:020, data loss:0.002200
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.001369
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:021, data loss:0.001787
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.001406
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:022, data loss:0.001081
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.001058
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:023, data loss:0.000891
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.001152
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:024, data loss:0.001390
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.001056
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:025, data loss:0.001162
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.001193
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:026, data loss:0.001038
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.001073
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:027, data loss:0.001260
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.000851
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:028, data loss:0.000766
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.000894
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:029, data loss:0.000484
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.000936
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:030, data loss:0.000925
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.000820
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:031, data loss:0.001962
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.000904
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:032, data loss:0.002056
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.000737
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:033, data loss:0.000887
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.000691
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:034, data loss:0.001078
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.000776
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:035, data loss:0.000870
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.000544
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:036, data loss:0.000877
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.000555
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:037, data loss:0.000839
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.000487
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:038, data loss:0.001190
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.000549
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:039, data loss:0.000437
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.000573
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:040, data loss:0.001105
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:041, data loss:0.000488
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:041, data loss:0.001013
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:042, data loss:0.000525
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:042, data loss:0.000851
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:043, data loss:0.000452
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:043, data loss:0.000838
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:044, data loss:0.000423
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:044, data loss:0.000800
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:045, data loss:0.000452
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:045, data loss:0.000347
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:046, data loss:0.000445
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:046, data loss:0.000766
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:047, data loss:0.000429
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:047, data loss:0.000574
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:048, data loss:0.000443
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:048, data loss:0.000548
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:049, data loss:0.000390
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:049, data loss:0.000979
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:050, data loss:0.000460
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:050, data loss:0.000571
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:051, data loss:0.000423
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:051, data loss:0.000814
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:052, data loss:0.000418
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:052, data loss:0.000792
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:053, data loss:0.000426
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:053, data loss:0.000720
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:054, data loss:0.000433
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:054, data loss:0.001019
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:055, data loss:0.000382
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:055, data loss:0.000927
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:056, data loss:0.000399
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:056, data loss:0.000413
