data path:
['data/XJTU data\\2C_battery-1.csv', 'data/XJTU data\\2C_battery-2.csv', 'data/XJTU data\\2C_battery-3.csv', 'data/XJTU data\\2C_battery-5.csv', 'data/XJTU data\\2C_battery-6.csv', 'data/XJTU data\\2C_battery-7.csv']
data path:
['data/XJTU data\\2C_battery-4.csv', 'data/XJTU data\\2C_battery-8.csv']
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.002122
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:012, data loss:0.001010
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.001955
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:013, data loss:0.000793
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.001539
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:014, data loss:0.001117
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.001202
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:015, data loss:0.000908
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.001321
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:016, data loss:0.001035
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.001200
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:017, data loss:0.001014
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.001006
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:018, data loss:0.000745
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.000990
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:019, data loss:0.000693
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.000925
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:020, data loss:0.000886
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.000902
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:021, data loss:0.000671
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.000892
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:022, data loss:0.001013
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.000966
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:023, data loss:0.000955
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.000845
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:024, data loss:0.000480
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.000794
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:025, data loss:0.001173
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.000768
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:026, data loss:0.000851
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.000792
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:027, data loss:0.000575
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.000694
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:028, data loss:0.000624
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.000694
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:029, data loss:0.000912
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.000675
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:030, data loss:0.000790
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.000700
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:031, data loss:0.000865
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.000709
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:032, data loss:0.000549
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.000589
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:033, data loss:0.000607
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.000562
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:034, data loss:0.000562
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.000559
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:035, data loss:0.000628
