data path:
['data/XJTU data\\R3_battery-1.csv', 'data/XJTU data\\R3_battery-2.csv', 'data/XJTU data\\R3_battery-3.csv', 'data/XJTU data\\R3_battery-5.csv', 'data/XJTU data\\R3_battery-6.csv', 'data/XJTU data\\R3_battery-7.csv']
data path:
['data/XJTU data\\R3_battery-4.csv', 'data/XJTU data\\R3_battery-8.csv']
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.774106
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:001, data loss:0.932721
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.083970
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:002, data loss:0.741376
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.028974
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:003, data loss:0.474392
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.019199
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:004, data loss:0.191203
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.010922
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:005, data loss:0.053087
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.006992
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:006, data loss:0.027732
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.005495
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:007, data loss:0.009330
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.003652
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:008, data loss:0.005693
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.003104
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:009, data loss:0.003416
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.002455
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:010, data loss:0.002566
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.002199
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:011, data loss:0.001992
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.002369
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:012, data loss:0.001972
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.001979
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:013, data loss:0.001805
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.001821
