data path:
['data/XJTU data\\2C_battery-1.csv', 'data/XJTU data\\2C_battery-2.csv', 'data/XJTU data\\2C_battery-3.csv', 'data/XJTU data\\2C_battery-5.csv', 'data/XJTU data\\2C_battery-6.csv', 'data/XJTU data\\2C_battery-7.csv']
data path:
['data/XJTU data\\2C_battery-4.csv', 'data/XJTU data\\2C_battery-8.csv']
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.490630
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:001, data loss:0.159633
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.134403
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:002, data loss:0.042991
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.060821
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:003, data loss:0.048724
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.059161
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:004, data loss:0.015327
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.032067
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:005, data loss:0.014987
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.033999
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:006, data loss:0.011532
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.021917
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:007, data loss:0.005229
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.015038
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:008, data loss:0.002625
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.009869
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:009, data loss:0.004011
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.006542
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:010, data loss:0.001735
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.005514
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:011, data loss:0.005508
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.004302
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:012, data loss:0.002109
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.003536
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:013, data loss:0.003405
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.002564
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:014, data loss:0.001453
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.002351
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:015, data loss:0.001945
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.002346
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:016, data loss:0.002813
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.002041
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:017, data loss:0.000904
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.001829
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:018, data loss:0.003287
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.001725
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:019, data loss:0.002027
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.001420
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:020, data loss:0.001338
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.001379
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:021, data loss:0.002365
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.001186
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:022, data loss:0.001611
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.001146
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:023, data loss:0.001119
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.001032
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:024, data loss:0.001673
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.001033
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:025, data loss:0.001942
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.000905
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:026, data loss:0.001618
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.000923
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:027, data loss:0.000948
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.000873
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:028, data loss:0.000692
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.000957
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:029, data loss:0.000829
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.000938
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:030, data loss:0.001175
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.000795
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:031, data loss:0.001548
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.000736
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:032, data loss:0.001256
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.000722
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:033, data loss:0.001160
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.000708
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:034, data loss:0.000809
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.000641
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:035, data loss:0.001303
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.000597
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:036, data loss:0.001364
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.000611
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:037, data loss:0.001227
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.000584
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:038, data loss:0.000968
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.000622
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:039, data loss:0.000850
