data path:
['data/XJTU data\\RW_battery-1.csv', 'data/XJTU data\\RW_battery-2.csv', 'data/XJTU data\\RW_battery-3.csv', 'data/XJTU data\\RW_battery-5.csv', 'data/XJTU data\\RW_battery-6.csv', 'data/XJTU data\\RW_battery-7.csv']
data path:
['data/XJTU data\\RW_battery-4.csv', 'data/XJTU data\\RW_battery-8.csv']
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:026, data loss:0.000772
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.002199
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:027, data loss:0.003256
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.001897
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:028, data loss:0.005685
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.002006
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:029, data loss:0.002438
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.001786
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:030, data loss:0.000855
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.001536
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:031, data loss:0.002338
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.001377
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:032, data loss:0.004040
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.001420
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:033, data loss:0.002311
