data path:
['data/XJTU data\\R2.5_battery-1.csv', 'data/XJTU data\\R2.5_battery-2.csv', 'data/XJTU data\\R2.5_battery-3.csv', 'data/XJTU data\\R2.5_battery-5.csv', 'data/XJTU data\\R2.5_battery-6.csv', 'data/XJTU data\\R2.5_battery-7.csv']
data path:
['data/XJTU data\\R2.5_battery-4.csv', 'data/XJTU data\\R2.5_battery-8.csv']
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.534811
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:001, data loss:0.110087
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.069756
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:002, data loss:0.058465
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.066620
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:003, data loss:0.022786
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.029044
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:004, data loss:0.012073
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.023024
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:005, data loss:0.007713
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.011477
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:006, data loss:0.003147
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.008222
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:007, data loss:0.004185
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.005985
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:008, data loss:0.002806
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.003578
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:009, data loss:0.001540
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.002489
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:010, data loss:0.001705
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.002262
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:011, data loss:0.001438
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.001911
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:012, data loss:0.002431
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.001735
