data path:
['data/XJTU data\\RW_battery-1.csv', 'data/XJTU data\\RW_battery-2.csv', 'data/XJTU data\\RW_battery-3.csv', 'data/XJTU data\\RW_battery-5.csv', 'data/XJTU data\\RW_battery-6.csv', 'data/XJTU data\\RW_battery-7.csv']
data path:
['data/XJTU data\\RW_battery-4.csv', 'data/XJTU data\\RW_battery-8.csv']
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.533213
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:001, data loss:0.281391
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.247892
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:002, data loss:0.112670
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.131982
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:003, data loss:0.100923
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.117784
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:004, data loss:0.066578
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.065383
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:005, data loss:0.019508
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.053782
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:006, data loss:0.041224
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.060594
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:007, data loss:0.014502
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.036174
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:008, data loss:0.040492
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.045931
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:009, data loss:0.014800
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.024908
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:010, data loss:0.009539
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.024171
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:011, data loss:0.011884
