data path:
['data/XJTU data\\RW_battery-1.csv', 'data/XJTU data\\RW_battery-2.csv', 'data/XJTU data\\RW_battery-3.csv', 'data/XJTU data\\RW_battery-5.csv', 'data/XJTU data\\RW_battery-6.csv', 'data/XJTU data\\RW_battery-7.csv']
data path:
['data/XJTU data\\RW_battery-4.csv', 'data/XJTU data\\RW_battery-8.csv']
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.678475
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:001, data loss:0.710895
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.096536
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:002, data loss:0.705161
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.050526
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:003, data loss:0.664813
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.036859
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:004, data loss:0.589069
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.022249
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:005, data loss:0.503883
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.021792
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:006, data loss:0.405319
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.013611
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:007, data loss:0.310683
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.011948
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:008, data loss:0.232568
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.010750
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:009, data loss:0.175726
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.006277
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:010, data loss:0.142654
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.006075
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:011, data loss:0.110846
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.006209
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:012, data loss:0.072509
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.004251
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:013, data loss:0.042856
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.004260
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:014, data loss:0.030732
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.003771
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:015, data loss:0.022821
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.002767
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:016, data loss:0.015165
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.002707
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:017, data loss:0.011794
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.002311
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:018, data loss:0.009832
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.001792
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:019, data loss:0.005325
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.001774
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:020, data loss:0.003485
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.001489
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:021, data loss:0.003349
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.001302
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:022, data loss:0.002475
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.001231
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:023, data loss:0.002051
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.000911
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:024, data loss:0.001840
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.000963
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:025, data loss:0.001635
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.000841
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:026, data loss:0.001589
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.000976
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:027, data loss:0.001587
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.000898
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:028, data loss:0.001378
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.000687
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:029, data loss:0.001194
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.000782
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:030, data loss:0.001093
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.000586
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:031, data loss:0.001348
