data path:
['data/XJTU data\\R3_battery-1.csv', 'data/XJTU data\\R3_battery-2.csv', 'data/XJTU data\\R3_battery-3.csv', 'data/XJTU data\\R3_battery-5.csv', 'data/XJTU data\\R3_battery-6.csv', 'data/XJTU data\\R3_battery-7.csv']
data path:
['data/XJTU data\\R3_battery-4.csv', 'data/XJTU data\\R3_battery-8.csv']
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.618166
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:001, data loss:0.110334
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.097993
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:002, data loss:0.075167
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.078679
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:003, data loss:0.034968
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.043845
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:004, data loss:0.017823
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.033813
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:005, data loss:0.012686
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.022534
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:006, data loss:0.005306
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.012556
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:007, data loss:0.001655
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.007836
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:008, data loss:0.001935
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.004459
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:009, data loss:0.002877
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.003425
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:010, data loss:0.002614
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.002205
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:011, data loss:0.002321
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.001670
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:012, data loss:0.002055
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.001596
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:013, data loss:0.002093
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.001458
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:014, data loss:0.001637
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.001219
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:015, data loss:0.001849
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.001190
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:016, data loss:0.002176
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.001131
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:017, data loss:0.002434
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.001080
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:018, data loss:0.002539
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.001096
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:019, data loss:0.001750
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.000951
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:020, data loss:0.001216
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.000968
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:021, data loss:0.001620
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.000928
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:022, data loss:0.001007
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.000891
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:023, data loss:0.001185
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.000825
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:024, data loss:0.000993
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.000791
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:025, data loss:0.001176
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.000789
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:026, data loss:0.001469
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.000723
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:027, data loss:0.001378
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.000706
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:028, data loss:0.001226
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.000664
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:029, data loss:0.001147
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.000672
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:030, data loss:0.001148
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.000606
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:031, data loss:0.001220
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.000737
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:032, data loss:0.000926
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.000574
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:033, data loss:0.001280
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.000607
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:034, data loss:0.001219
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.000545
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:035, data loss:0.001189
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.000554
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:036, data loss:0.001259
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.000495
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:037, data loss:0.001451
