data path:
['data/XJTU data\\R2.5_battery-1.csv', 'data/XJTU data\\R2.5_battery-2.csv', 'data/XJTU data\\R2.5_battery-3.csv', 'data/XJTU data\\R2.5_battery-5.csv', 'data/XJTU data\\R2.5_battery-6.csv', 'data/XJTU data\\R2.5_battery-7.csv']
data path:
['data/XJTU data\\R2.5_battery-4.csv', 'data/XJTU data\\R2.5_battery-8.csv']
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.336695
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:001, data loss:1.126549
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.048031
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:002, data loss:1.096063
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.023569
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:003, data loss:0.718327
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.017293
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:004, data loss:0.344473
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.010450
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:005, data loss:0.114720
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.008048
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:006, data loss:0.037200
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.006702
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:007, data loss:0.011400
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.006391
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:008, data loss:0.008672
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.004847
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:009, data loss:0.005425
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.004717
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:010, data loss:0.004686
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.003783
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:011, data loss:0.003036
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.003858
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:012, data loss:0.003714
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.004241
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:013, data loss:0.002999
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.004245
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:014, data loss:0.002806
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.002734
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:015, data loss:0.002337
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.002426
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:016, data loss:0.001976
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.001591
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:017, data loss:0.002189
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.001703
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:018, data loss:0.002079
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.001613
