data path:
['data/XJTU data\\2C_battery-1.csv', 'data/XJTU data\\2C_battery-2.csv', 'data/XJTU data\\2C_battery-3.csv', 'data/XJTU data\\2C_battery-5.csv', 'data/XJTU data\\2C_battery-6.csv', 'data/XJTU data\\2C_battery-7.csv']
data path:
['data/XJTU data\\2C_battery-4.csv', 'data/XJTU data\\2C_battery-8.csv']
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.361255
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:001, data loss:0.656650
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.060571
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:002, data loss:0.562827
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.029739
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:003, data loss:0.439863
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.015099
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:004, data loss:0.330278
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.011673
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:005, data loss:0.244637
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.007188
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:006, data loss:0.182292
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.005780
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:007, data loss:0.112625
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.004249
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:008, data loss:0.060409
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.003748
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:009, data loss:0.034474
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.002817
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:010, data loss:0.017612
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.002250
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:011, data loss:0.011148
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.001885
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:012, data loss:0.007326
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.001686
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:013, data loss:0.006006
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.001452
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:014, data loss:0.003304
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.001332
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:015, data loss:0.003443
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.001147
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:016, data loss:0.002292
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.000917
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:017, data loss:0.001616
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.000949
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:018, data loss:0.001711
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.000897
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:019, data loss:0.001305
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.000733
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:020, data loss:0.001251
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.001009
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:021, data loss:0.000966
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.001037
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:022, data loss:0.001169
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.001482
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:023, data loss:0.001045
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.001218
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:024, data loss:0.002061
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.001009
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:025, data loss:0.001804
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.001153
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:026, data loss:0.001514
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.001324
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:027, data loss:0.001124
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.000926
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:028, data loss:0.001242
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.000853
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:029, data loss:0.001999
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.000975
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:030, data loss:0.001488
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.000979
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:031, data loss:0.000940
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.001113
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:032, data loss:0.000932
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.000973
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:033, data loss:0.001592
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.000808
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:034, data loss:0.001261
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.000606
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:035, data loss:0.000796
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.000521
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:036, data loss:0.000643
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.000335
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:037, data loss:0.000762
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.000524
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:038, data loss:0.001167
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.000577
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:039, data loss:0.000591
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.000517
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:040, data loss:0.000814
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:041, data loss:0.000483
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:041, data loss:0.000553
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:042, data loss:0.000454
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:042, data loss:0.000831
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:043, data loss:0.000502
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:043, data loss:0.001187
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:044, data loss:0.000537
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:044, data loss:0.000606
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:045, data loss:0.000365
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:045, data loss:0.000690
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:046, data loss:0.000500
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:046, data loss:0.000441
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:047, data loss:0.000471
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:047, data loss:0.000440
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:048, data loss:0.000282
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:048, data loss:0.000570
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:049, data loss:0.000366
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:049, data loss:0.000428
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:050, data loss:0.000228
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:050, data loss:0.000935
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:051, data loss:0.000391
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:051, data loss:0.000724
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:052, data loss:0.000450
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:052, data loss:0.000473
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:053, data loss:0.000333
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:053, data loss:0.000499
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:054, data loss:0.000421
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:054, data loss:0.000970
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:055, data loss:0.000664
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:055, data loss:0.000635
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:056, data loss:0.000297
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:056, data loss:0.000790
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:057, data loss:0.000371
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:057, data loss:0.000643
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:058, data loss:0.000344
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:058, data loss:0.000686
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:059, data loss:0.000360
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:059, data loss:0.000417
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:060, data loss:0.000231
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:060, data loss:0.000536
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:061, data loss:0.000295
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:061, data loss:0.001047
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:062, data loss:0.000541
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:062, data loss:0.000485
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:063, data loss:0.000469
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:063, data loss:0.000417
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:064, data loss:0.000451
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:064, data loss:0.000410
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:065, data loss:0.000329
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:065, data loss:0.000436
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:066, data loss:0.000352
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:066, data loss:0.000493
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:067, data loss:0.000265
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:067, data loss:0.000559
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:068, data loss:0.000245
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:068, data loss:0.000373
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:069, data loss:0.000275
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:069, data loss:0.000379
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:070, data loss:0.000291
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:070, data loss:0.000563
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:071, data loss:0.000325
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:071, data loss:0.000428
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:072, data loss:0.000208
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:072, data loss:0.000375
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:073, data loss:0.000147
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:073, data loss:0.000374
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:074, data loss:0.000192
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:074, data loss:0.000361
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:075, data loss:0.000216
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:075, data loss:0.000422
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:076, data loss:0.000270
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:076, data loss:0.000713
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:077, data loss:0.000280
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:077, data loss:0.000399
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:078, data loss:0.000294
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:078, data loss:0.000420
