data path:
['data/XJTU data\\R3_battery-1.csv', 'data/XJTU data\\R3_battery-2.csv', 'data/XJTU data\\R3_battery-3.csv', 'data/XJTU data\\R3_battery-5.csv', 'data/XJTU data\\R3_battery-6.csv', 'data/XJTU data\\R3_battery-7.csv']
data path:
['data/XJTU data\\R3_battery-4.csv', 'data/XJTU data\\R3_battery-8.csv']
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:016, data loss:0.001409
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.001208
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:017, data loss:0.001401
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.002233
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:018, data loss:0.002012
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.001970
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:019, data loss:0.003370
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.001749
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:020, data loss:0.001555
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.000873
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:021, data loss:0.000895
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.000862
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:022, data loss:0.001074
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.001956
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:023, data loss:0.001615
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.002357
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:024, data loss:0.001770
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.001961
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:025, data loss:0.003690
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.002100
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:026, data loss:0.003275
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.001458
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:027, data loss:0.002864
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.001912
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:028, data loss:0.000636
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.001249
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:029, data loss:0.002905
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.001709
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:030, data loss:0.001376
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.000779
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:031, data loss:0.001166
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.000699
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:032, data loss:0.000892
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.000679
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:033, data loss:0.001239
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.001518
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:034, data loss:0.000547
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.000849
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:035, data loss:0.001379
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.000759
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:036, data loss:0.001346
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.000726
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:037, data loss:0.000503
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.000651
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:038, data loss:0.000634
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.000507
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:039, data loss:0.000474
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.000663
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:040, data loss:0.000713
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:041, data loss:0.000504
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:041, data loss:0.000440
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:042, data loss:0.000430
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:042, data loss:0.000618
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:043, data loss:0.000516
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:043, data loss:0.000892
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:044, data loss:0.000904
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:044, data loss:0.000933
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:045, data loss:0.000583
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:045, data loss:0.000756
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:046, data loss:0.000677
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:046, data loss:0.000770
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:047, data loss:0.000507
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:047, data loss:0.000538
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:048, data loss:0.000412
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:048, data loss:0.000596
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:049, data loss:0.000307
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:049, data loss:0.000480
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:050, data loss:0.000386
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:050, data loss:0.000482
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:051, data loss:0.000320
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:051, data loss:0.000463
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:052, data loss:0.000387
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:052, data loss:0.000441
