data path:
['data/XJTU data\\RW_battery-1.csv', 'data/XJTU data\\RW_battery-2.csv', 'data/XJTU data\\RW_battery-3.csv', 'data/XJTU data\\RW_battery-5.csv', 'data/XJTU data\\RW_battery-6.csv', 'data/XJTU data\\RW_battery-7.csv']
data path:
['data/XJTU data\\RW_battery-4.csv', 'data/XJTU data\\RW_battery-8.csv']
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:011, data loss:0.004899
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.019952
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:012, data loss:0.013548
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.033231
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:013, data loss:0.012930
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.022196
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:014, data loss:0.002550
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.011887
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:015, data loss:0.014426
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.016170
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:016, data loss:0.014964
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.009586
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:017, data loss:0.001923
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.007370
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:018, data loss:0.002273
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.010682
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:019, data loss:0.000870
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.005192
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:020, data loss:0.007250
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.005938
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:021, data loss:0.011502
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.005600
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:022, data loss:0.003076
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.003419
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:023, data loss:0.000310
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.004748
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:024, data loss:0.000409
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.003223
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:025, data loss:0.004177
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.003113
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:026, data loss:0.006374
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.002772
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:027, data loss:0.002053
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.002319
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:028, data loss:0.000313
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.002577
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:029, data loss:0.000997
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.002051
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:030, data loss:0.003864
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.002179
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:031, data loss:0.003221
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.001814
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:032, data loss:0.000733
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.001953
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:033, data loss:0.000581
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.001615
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:034, data loss:0.002546
