data path:
['data/XJTU data\\2C_battery-1.csv', 'data/XJTU data\\2C_battery-2.csv', 'data/XJTU data\\2C_battery-3.csv', 'data/XJTU data\\2C_battery-5.csv', 'data/XJTU data\\2C_battery-6.csv', 'data/XJTU data\\2C_battery-7.csv']
data path:
['data/XJTU data\\2C_battery-4.csv', 'data/XJTU data\\2C_battery-8.csv']
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.000437
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:036, data loss:0.001236
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.000531
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:037, data loss:0.000439
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.000240
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:038, data loss:0.000442
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.000301
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:039, data loss:0.000340
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.000207
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:040, data loss:0.000338
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:041, data loss:0.000228
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:041, data loss:0.000352
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:042, data loss:0.000194
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:042, data loss:0.000570
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:043, data loss:0.000286
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:043, data loss:0.000375
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:044, data loss:0.000252
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:044, data loss:0.000374
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:045, data loss:0.000296
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:045, data loss:0.000347
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:046, data loss:0.000183
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:046, data loss:0.000610
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:047, data loss:0.000292
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:047, data loss:0.000351
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:048, data loss:0.000303
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:048, data loss:0.000409
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:049, data loss:0.000314
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:049, data loss:0.000356
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:050, data loss:0.000218
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:050, data loss:0.000345
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:051, data loss:0.000362
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:051, data loss:0.000678
