data path:
['data/XJTU data\\RW_battery-1.csv', 'data/XJTU data\\RW_battery-2.csv', 'data/XJTU data\\RW_battery-3.csv', 'data/XJTU data\\RW_battery-5.csv', 'data/XJTU data\\RW_battery-6.csv', 'data/XJTU data\\RW_battery-7.csv']
data path:
['data/XJTU data\\RW_battery-4.csv', 'data/XJTU data\\RW_battery-8.csv']
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.583982
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:001, data loss:0.704698
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.112940
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:002, data loss:0.578991
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.067210
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:003, data loss:0.469856
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.043229
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:004, data loss:0.379191
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.036072
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:005, data loss:0.302902
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.019755
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:006, data loss:0.240248
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.012701
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:007, data loss:0.185856
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.013504
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:008, data loss:0.142153
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.009762
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:009, data loss:0.109166
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.007526
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:010, data loss:0.083028
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.006602
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:011, data loss:0.060032
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.005886
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:012, data loss:0.040173
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.004943
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:013, data loss:0.026265
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.004352
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:014, data loss:0.018153
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.003608
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:015, data loss:0.012701
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.003301
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:016, data loss:0.009804
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.002961
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:017, data loss:0.007816
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.002474
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:018, data loss:0.005148
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.002333
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:019, data loss:0.004391
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.001810
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:020, data loss:0.005066
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.002095
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:021, data loss:0.003902
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.001785
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:022, data loss:0.003707
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.001538
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:023, data loss:0.004249
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.001239
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:024, data loss:0.003028
