data path:
['data/XJTU data\\R2.5_battery-1.csv', 'data/XJTU data\\R2.5_battery-2.csv', 'data/XJTU data\\R2.5_battery-3.csv', 'data/XJTU data\\R2.5_battery-5.csv', 'data/XJTU data\\R2.5_battery-6.csv', 'data/XJTU data\\R2.5_battery-7.csv']
data path:
['data/XJTU data\\R2.5_battery-4.csv', 'data/XJTU data\\R2.5_battery-8.csv']
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.365443
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:001, data loss:0.955872
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.034411
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:002, data loss:0.547038
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.015296
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:003, data loss:0.196360
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.011811
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:004, data loss:0.062677
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.007178
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:005, data loss:0.021614
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.007686
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:006, data loss:0.010233
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.006491
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:007, data loss:0.006107
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.004634
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:008, data loss:0.003674
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.004789
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:009, data loss:0.006516
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.004225
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:010, data loss:0.004085
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.004079
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:011, data loss:0.003569
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.002517
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:012, data loss:0.003025
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.002717
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:013, data loss:0.002424
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.002835
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:014, data loss:0.004585
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.004791
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:015, data loss:0.001735
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.004187
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:016, data loss:0.002516
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.003119
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:017, data loss:0.002087
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.003275
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:018, data loss:0.002687
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.002378
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:019, data loss:0.002937
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.002950
