data path:
['data/XJTU data\\2C_battery-1.csv', 'data/XJTU data\\2C_battery-2.csv', 'data/XJTU data\\2C_battery-3.csv', 'data/XJTU data\\2C_battery-5.csv', 'data/XJTU data\\2C_battery-6.csv', 'data/XJTU data\\2C_battery-7.csv']
data path:
['data/XJTU data\\2C_battery-4.csv', 'data/XJTU data\\2C_battery-8.csv']
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:062, data loss:0.000455
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:062, data loss:0.000607
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:063, data loss:0.000535
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:063, data loss:0.000411
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:064, data loss:0.000396
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:064, data loss:0.000427
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:065, data loss:0.000283
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:065, data loss:0.000512
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:066, data loss:0.000348
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:066, data loss:0.000370
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:067, data loss:0.000267
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:067, data loss:0.000601
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:068, data loss:0.000551
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:068, data loss:0.000351
2026-07-13 13:00 - function:train_one_epoch - INFO - [Train] epoch:069, data loss:0.000280
2026-07-13 13:00 - function:valid - INFO - [Valid] epoch:069, data loss:0.000665
