data path:
['data/XJTU data\\R2.5_battery-1.csv', 'data/XJTU data\\R2.5_battery-2.csv', 'data/XJTU data\\R2.5_battery-3.csv', 'data/XJTU data\\R2.5_battery-5.csv', 'data/XJTU data\\R2.5_battery-6.csv', 'data/XJTU data\\R2.5_battery-7.csv']
data path:
['data/XJTU data\\R2.5_battery-4.csv', 'data/XJTU data\\R2.5_battery-8.csv']
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.320691
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:001, data loss:0.681020
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.033402
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:002, data loss:0.460062
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.017805
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:003, data loss:0.181342
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.009246
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:004, data loss:0.074781
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.006211
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:005, data loss:0.037505
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.004698
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:006, data loss:0.016458
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.004407
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:007, data loss:0.007233
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.003608
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:008, data loss:0.003635
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.007497
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:009, data loss:0.002738
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.003262
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:010, data loss:0.002700
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.002550
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:011, data loss:0.001740
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.002597
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:012, data loss:0.002548
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.003380
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:013, data loss:0.001463
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.002912
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:014, data loss:0.003074
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.003854
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:015, data loss:0.002923
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.003709
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:016, data loss:0.002555
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.003065
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:017, data loss:0.002841
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.002116
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:018, data loss:0.001908
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.002321
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:019, data loss:0.001306
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.002800
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:020, data loss:0.001611
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.002609
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:021, data loss:0.000998
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.001285
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:022, data loss:0.000906
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.001162
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:023, data loss:0.001100
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.001696
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:024, data loss:0.000856
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.002742
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:025, data loss:0.001464
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.003590
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:026, data loss:0.001913
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.002049
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:027, data loss:0.000897
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.001483
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:028, data loss:0.001276
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.001090
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:029, data loss:0.000657
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.000725
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:030, data loss:0.000735
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.001218
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:031, data loss:0.000550
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.000772
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:032, data loss:0.000496
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.000970
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:033, data loss:0.000823
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.001237
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:034, data loss:0.000520
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.001593
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:035, data loss:0.000456
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.000854
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:036, data loss:0.000580
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.000939
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:037, data loss:0.001572
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.000984
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:038, data loss:0.001271
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.001394
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:039, data loss:0.000405
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.001175
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:040, data loss:0.001072
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:041, data loss:0.002277
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:041, data loss:0.001396
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:042, data loss:0.002508
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:042, data loss:0.001657
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:043, data loss:0.003114
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:043, data loss:0.000991
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:044, data loss:0.002048
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:044, data loss:0.000737
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:045, data loss:0.001021
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:045, data loss:0.001005
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:046, data loss:0.001568
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:046, data loss:0.000812
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:047, data loss:0.000994
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:047, data loss:0.001531
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:048, data loss:0.000949
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:048, data loss:0.000462
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:049, data loss:0.000839
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:049, data loss:0.001836
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:050, data loss:0.001335
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:050, data loss:0.000524
