data path:
['data/XJTU data\\R2.5_battery-1.csv', 'data/XJTU data\\R2.5_battery-2.csv', 'data/XJTU data\\R2.5_battery-3.csv', 'data/XJTU data\\R2.5_battery-5.csv', 'data/XJTU data\\R2.5_battery-6.csv', 'data/XJTU data\\R2.5_battery-7.csv']
data path:
['data/XJTU data\\R2.5_battery-4.csv', 'data/XJTU data\\R2.5_battery-8.csv']
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.000643
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:022, data loss:0.000705
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.000624
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:023, data loss:0.000748
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.000593
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:024, data loss:0.001465
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.000771
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:025, data loss:0.000702
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.000754
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:026, data loss:0.000642
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.000466
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:027, data loss:0.000520
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.000438
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:028, data loss:0.000845
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.000523
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:029, data loss:0.000615
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.000718
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:030, data loss:0.000542
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.000604
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:031, data loss:0.000803
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.000714
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:032, data loss:0.000885
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.000585
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:033, data loss:0.000462
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.000558
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:034, data loss:0.000450
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.000677
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:035, data loss:0.000454
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.000416
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:036, data loss:0.001062
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.000581
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:037, data loss:0.000416
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.000428
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:038, data loss:0.000402
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.000286
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:039, data loss:0.000427
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.000341
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:040, data loss:0.000571
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:041, data loss:0.000348
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:041, data loss:0.000647
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:042, data loss:0.000419
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:042, data loss:0.000645
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:043, data loss:0.000555
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:043, data loss:0.000291
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:044, data loss:0.000353
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:044, data loss:0.000323
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:045, data loss:0.000305
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:045, data loss:0.000389
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:046, data loss:0.000307
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:046, data loss:0.000547
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:047, data loss:0.000657
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:047, data loss:0.000379
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:048, data loss:0.000604
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:048, data loss:0.000302
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:049, data loss:0.000476
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:049, data loss:0.000322
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:050, data loss:0.000328
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:050, data loss:0.000486
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:051, data loss:0.000403
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:051, data loss:0.000525
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:052, data loss:0.000474
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:052, data loss:0.000635
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:053, data loss:0.000625
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:053, data loss:0.000540
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:054, data loss:0.000440
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:054, data loss:0.000512
