data path:
['data/XJTU data\\R3_battery-1.csv', 'data/XJTU data\\R3_battery-2.csv', 'data/XJTU data\\R3_battery-3.csv', 'data/XJTU data\\R3_battery-5.csv', 'data/XJTU data\\R3_battery-6.csv', 'data/XJTU data\\R3_battery-7.csv']
data path:
['data/XJTU data\\R3_battery-4.csv', 'data/XJTU data\\R3_battery-8.csv']
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:011, data loss:0.002587
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.001797
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:012, data loss:0.002558
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.001651
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:013, data loss:0.002050
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.001522
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:014, data loss:0.002868
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.001614
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:015, data loss:0.001555
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.001372
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:016, data loss:0.001602
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.001268
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:017, data loss:0.002116
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.001134
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:018, data loss:0.001681
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.001262
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:019, data loss:0.001527
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.001223
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:020, data loss:0.001951
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.001107
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:021, data loss:0.001985
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.000989
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:022, data loss:0.001385
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.000807
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:023, data loss:0.001350
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.000848
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:024, data loss:0.001144
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.000920
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:025, data loss:0.001109
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.000757
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:026, data loss:0.000962
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.000720
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:027, data loss:0.001272
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.000877
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:028, data loss:0.001371
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.001034
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:029, data loss:0.001347
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.001083
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:030, data loss:0.001062
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.000927
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:031, data loss:0.002181
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.001429
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:032, data loss:0.001560
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.001214
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:033, data loss:0.004172
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.002378
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:034, data loss:0.001041
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.001431
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:035, data loss:0.003393
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.001790
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:036, data loss:0.005488
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.002002
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:037, data loss:0.004653
