data path:
['data/XJTU data\\2C_battery-1.csv', 'data/XJTU data\\2C_battery-2.csv', 'data/XJTU data\\2C_battery-3.csv', 'data/XJTU data\\2C_battery-5.csv', 'data/XJTU data\\2C_battery-6.csv', 'data/XJTU data\\2C_battery-7.csv']
data path:
['data/XJTU data\\2C_battery-4.csv', 'data/XJTU data\\2C_battery-8.csv']
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:064, data loss:0.001211
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:065, data loss:0.000711
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:065, data loss:0.001016
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:066, data loss:0.000691
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:066, data loss:0.001031
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:067, data loss:0.000632
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:067, data loss:0.000813
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:068, data loss:0.000363
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:068, data loss:0.000481
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:069, data loss:0.000345
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:069, data loss:0.000549
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:070, data loss:0.000316
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:070, data loss:0.000536
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:071, data loss:0.000248
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:071, data loss:0.000451
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:072, data loss:0.000204
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:072, data loss:0.000532
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:073, data loss:0.000194
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:073, data loss:0.000556
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:074, data loss:0.000239
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:074, data loss:0.000499
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:075, data loss:0.000204
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:075, data loss:0.000455
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:076, data loss:0.000151
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:076, data loss:0.000550
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:077, data loss:0.000275
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:077, data loss:0.000932
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:078, data loss:0.000501
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:078, data loss:0.000480
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:079, data loss:0.000311
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:079, data loss:0.000673
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:080, data loss:0.000637
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:080, data loss:0.000610
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:081, data loss:0.000473
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:081, data loss:0.000721
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:082, data loss:0.000316
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:082, data loss:0.000574
