data path:
['data/XJTU data\\RW_battery-1.csv', 'data/XJTU data\\RW_battery-2.csv', 'data/XJTU data\\RW_battery-3.csv', 'data/XJTU data\\RW_battery-5.csv', 'data/XJTU data\\RW_battery-6.csv', 'data/XJTU data\\RW_battery-7.csv']
data path:
['data/XJTU data\\RW_battery-4.csv', 'data/XJTU data\\RW_battery-8.csv']
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.002924
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:016, data loss:0.032754
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.002275
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:017, data loss:0.026050
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.002241
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:018, data loss:0.015970
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.002320
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:019, data loss:0.011726
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.001548
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:020, data loss:0.011331
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.001631
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:021, data loss:0.007424
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.001410
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:022, data loss:0.006747
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.001534
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:023, data loss:0.007178
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.001173
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:024, data loss:0.005681
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.000975
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:025, data loss:0.006173
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.000904
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:026, data loss:0.005757
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.000870
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:027, data loss:0.005436
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.000882
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:028, data loss:0.005762
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.000810
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:029, data loss:0.005050
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.000805
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:030, data loss:0.004674
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.000541
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:031, data loss:0.004475
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.000600
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:032, data loss:0.004335
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.000470
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:033, data loss:0.004187
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.000481
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:034, data loss:0.004240
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.000651
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:035, data loss:0.004061
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.000457
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:036, data loss:0.003550
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.000527
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:037, data loss:0.003402
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.000462
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:038, data loss:0.003245
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.000421
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:039, data loss:0.003326
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.000418
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:040, data loss:0.002942
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:041, data loss:0.000383
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:041, data loss:0.002740
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:042, data loss:0.000446
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:042, data loss:0.002595
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:043, data loss:0.000322
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:043, data loss:0.002385
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:044, data loss:0.000336
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:044, data loss:0.002264
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:045, data loss:0.000319
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:045, data loss:0.002231
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:046, data loss:0.000429
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:046, data loss:0.002128
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:047, data loss:0.000680
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:047, data loss:0.002403
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:048, data loss:0.000393
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:048, data loss:0.002254
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:049, data loss:0.000442
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:049, data loss:0.002239
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:050, data loss:0.000436
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:050, data loss:0.002053
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:051, data loss:0.000374
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:051, data loss:0.002146
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:052, data loss:0.000412
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:052, data loss:0.002085
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:053, data loss:0.000477
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:053, data loss:0.002111
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:054, data loss:0.000408
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:054, data loss:0.002260
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:055, data loss:0.000475
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:055, data loss:0.002389
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:056, data loss:0.000519
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:056, data loss:0.002464
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:057, data loss:0.000568
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:057, data loss:0.002330
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:058, data loss:0.000598
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:058, data loss:0.002303
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:059, data loss:0.000527
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:059, data loss:0.002194
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:060, data loss:0.000499
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:060, data loss:0.002093
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:061, data loss:0.000459
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:061, data loss:0.002163
