data path:
['data/XJTU data\\R3_battery-1.csv', 'data/XJTU data\\R3_battery-2.csv', 'data/XJTU data\\R3_battery-3.csv', 'data/XJTU data\\R3_battery-5.csv', 'data/XJTU data\\R3_battery-6.csv', 'data/XJTU data\\R3_battery-7.csv']
data path:
['data/XJTU data\\R3_battery-4.csv', 'data/XJTU data\\R3_battery-8.csv']
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:019, data loss:0.002133
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.001871
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:020, data loss:0.001475
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.001279
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:021, data loss:0.001803
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.001529
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:022, data loss:0.001368
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.001331
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:023, data loss:0.001535
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.001049
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:024, data loss:0.001547
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.001088
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:025, data loss:0.001267
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.001072
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:026, data loss:0.001213
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.001043
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:027, data loss:0.001416
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.001134
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:028, data loss:0.002172
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.001303
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:029, data loss:0.002021
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.001102
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:030, data loss:0.001369
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.000654
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:031, data loss:0.001079
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.000617
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:032, data loss:0.001149
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.000898
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:033, data loss:0.001008
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.000707
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:034, data loss:0.000921
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.000790
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:035, data loss:0.001111
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.000988
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:036, data loss:0.001250
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.001359
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:037, data loss:0.001489
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.001188
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:038, data loss:0.001244
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.000954
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:039, data loss:0.001235
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.000955
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:040, data loss:0.001318
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:041, data loss:0.001029
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:041, data loss:0.001362
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:042, data loss:0.001621
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:042, data loss:0.002546
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:043, data loss:0.001893
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:043, data loss:0.002279
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:044, data loss:0.001862
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:044, data loss:0.001953
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:045, data loss:0.001463
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:045, data loss:0.000725
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:046, data loss:0.000433
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:046, data loss:0.000732
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:047, data loss:0.000515
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:047, data loss:0.000707
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:048, data loss:0.000500
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:048, data loss:0.000738
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:049, data loss:0.000505
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:049, data loss:0.000651
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:050, data loss:0.000360
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:050, data loss:0.000685
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:051, data loss:0.000506
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:051, data loss:0.000605
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:052, data loss:0.000493
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:052, data loss:0.000866
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:053, data loss:0.000426
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:053, data loss:0.000579
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:054, data loss:0.000395
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:054, data loss:0.000638
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:055, data loss:0.000484
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:055, data loss:0.000633
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:056, data loss:0.000581
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:056, data loss:0.000555
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:057, data loss:0.000472
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:057, data loss:0.000801
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:058, data loss:0.000634
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:058, data loss:0.000539
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:059, data loss:0.000332
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:059, data loss:0.000644
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:060, data loss:0.000401
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:060, data loss:0.000622
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:061, data loss:0.000465
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:061, data loss:0.000683
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:062, data loss:0.000491
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:062, data loss:0.000777
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:063, data loss:0.000666
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:063, data loss:0.000652
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:064, data loss:0.000463
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:064, data loss:0.000446
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:065, data loss:0.000328
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:065, data loss:0.000470
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:066, data loss:0.000303
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:066, data loss:0.000501
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:067, data loss:0.000299
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:067, data loss:0.000420
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:068, data loss:0.000343
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:068, data loss:0.000502
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:069, data loss:0.000472
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:069, data loss:0.000473
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:070, data loss:0.000471
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:070, data loss:0.000631
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:071, data loss:0.000643
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:071, data loss:0.001098
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:072, data loss:0.001064
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:072, data loss:0.000524
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:073, data loss:0.000502
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:073, data loss:0.000765
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:074, data loss:0.000505
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:074, data loss:0.000483
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:075, data loss:0.000351
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:075, data loss:0.000373
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:076, data loss:0.000223
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:076, data loss:0.000485
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:077, data loss:0.000306
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:077, data loss:0.000537
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:078, data loss:0.000620
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:078, data loss:0.000504
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:079, data loss:0.000679
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:079, data loss:0.000454
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:080, data loss:0.000623
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:080, data loss:0.000413
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:081, data loss:0.000432
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:081, data loss:0.000425
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:082, data loss:0.000534
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:082, data loss:0.000382
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:083, data loss:0.000707
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:083, data loss:0.000742
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:084, data loss:0.001197
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:084, data loss:0.000469
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:085, data loss:0.001117
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:085, data loss:0.000368
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:086, data loss:0.000778
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:086, data loss:0.000399
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:087, data loss:0.000387
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:087, data loss:0.000494
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:088, data loss:0.000435
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:088, data loss:0.000342
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:089, data loss:0.000205
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:089, data loss:0.000349
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:090, data loss:0.000180
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:090, data loss:0.000309
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:091, data loss:0.000165
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:091, data loss:0.000310
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:092, data loss:0.000154
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:092, data loss:0.000279
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:093, data loss:0.000158
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:093, data loss:0.000282
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:094, data loss:0.000142
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:094, data loss:0.000254
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:095, data loss:0.000161
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:095, data loss:0.000289
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:096, data loss:0.000137
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:096, data loss:0.000290
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:097, data loss:0.000151
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:097, data loss:0.000329
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:098, data loss:0.000151
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:098, data loss:0.000321
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:099, data loss:0.000211
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:099, data loss:0.000255
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:100, data loss:0.000207
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:100, data loss:0.000477
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:101, data loss:0.000361
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:101, data loss:0.000380
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:102, data loss:0.000352
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:102, data loss:0.000379
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:103, data loss:0.000332
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:103, data loss:0.000444
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:104, data loss:0.000234
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:104, data loss:0.000350
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:105, data loss:0.000310
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:105, data loss:0.000314
