data path:
['data/XJTU data\\RW_battery-1.csv', 'data/XJTU data\\RW_battery-2.csv', 'data/XJTU data\\RW_battery-3.csv', 'data/XJTU data\\RW_battery-5.csv', 'data/XJTU data\\RW_battery-6.csv', 'data/XJTU data\\RW_battery-7.csv']
data path:
['data/XJTU data\\RW_battery-4.csv', 'data/XJTU data\\RW_battery-8.csv']
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.423649
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:001, data loss:0.707217
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.135989
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:002, data loss:0.653065
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.072633
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:003, data loss:0.615553
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.050159
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:004, data loss:0.582931
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.033294
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:005, data loss:0.517983
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.024367
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:006, data loss:0.444370
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.021162
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:007, data loss:0.384374
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.012432
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:008, data loss:0.341891
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.011227
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:009, data loss:0.308658
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.011412
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:010, data loss:0.261773
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.007738
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:011, data loss:0.204699
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.005719
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:012, data loss:0.159588
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.006253
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:013, data loss:0.128426
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.004330
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:014, data loss:0.104130
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.004003
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:015, data loss:0.084915
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.003075
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:016, data loss:0.069541
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.003066
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:017, data loss:0.051892
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.002513
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:018, data loss:0.041665
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.001866
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:019, data loss:0.037457
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.002420
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:020, data loss:0.031334
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.002013
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:021, data loss:0.021558
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.001505
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:022, data loss:0.017077
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.001302
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:023, data loss:0.016796
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.001364
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:024, data loss:0.013654
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.001065
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:025, data loss:0.008628
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.001294
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:026, data loss:0.007483
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.000904
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:027, data loss:0.006635
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.000801
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:028, data loss:0.005867
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.000742
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:029, data loss:0.004506
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.000687
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:030, data loss:0.003554
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.000570
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:031, data loss:0.003479
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.000591
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:032, data loss:0.003035
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.000635
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:033, data loss:0.002703
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.000486
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:034, data loss:0.002631
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.000442
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:035, data loss:0.002521
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.000655
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:036, data loss:0.002224
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.000452
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:037, data loss:0.002184
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.000403
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:038, data loss:0.002092
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.000602
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:039, data loss:0.002498
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.000659
