data path:
['data/XJTU data\\R3_battery-1.csv', 'data/XJTU data\\R3_battery-2.csv', 'data/XJTU data\\R3_battery-3.csv', 'data/XJTU data\\R3_battery-5.csv', 'data/XJTU data\\R3_battery-6.csv', 'data/XJTU data\\R3_battery-7.csv']
data path:
['data/XJTU data\\R3_battery-4.csv', 'data/XJTU data\\R3_battery-8.csv']
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.362035
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:001, data loss:0.846857
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.041453
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:002, data loss:0.640183
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.019739
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:003, data loss:0.373516
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.011349
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:004, data loss:0.169814
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.007411
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:005, data loss:0.072189
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.005385
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:006, data loss:0.026752
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.003949
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:007, data loss:0.012290
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.003566
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:008, data loss:0.005133
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.002861
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:009, data loss:0.003850
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.002587
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:010, data loss:0.002676
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.002340
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:011, data loss:0.001963
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.001899
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:012, data loss:0.002234
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.001531
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:013, data loss:0.002014
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.001415
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:014, data loss:0.001677
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.001262
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:015, data loss:0.001580
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.001201
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:016, data loss:0.001302
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.001096
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:017, data loss:0.001570
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.001029
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:018, data loss:0.001351
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.000856
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:019, data loss:0.001123
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.000826
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:020, data loss:0.001225
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.000914
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:021, data loss:0.001609
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.001158
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:022, data loss:0.001333
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.001001
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:023, data loss:0.001230
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.001164
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:024, data loss:0.002189
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.001352
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:025, data loss:0.001074
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.000959
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:026, data loss:0.001111
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.001028
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:027, data loss:0.001020
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.000882
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:028, data loss:0.000967
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.001034
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:029, data loss:0.001528
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.000802
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:030, data loss:0.001098
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.000777
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:031, data loss:0.000841
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.000696
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:032, data loss:0.001472
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.001005
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:033, data loss:0.001566
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.001184
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:034, data loss:0.000784
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.000773
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:035, data loss:0.000893
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.000698
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:036, data loss:0.001069
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.001097
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:037, data loss:0.000818
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.001235
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:038, data loss:0.001141
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.000990
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:039, data loss:0.001599
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.000969
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:040, data loss:0.000746
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:041, data loss:0.000644
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:041, data loss:0.000860
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:042, data loss:0.000786
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:042, data loss:0.001215
