data path:
['data/XJTU data\\2C_battery-1.csv', 'data/XJTU data\\2C_battery-2.csv', 'data/XJTU data\\2C_battery-3.csv', 'data/XJTU data\\2C_battery-5.csv', 'data/XJTU data\\2C_battery-6.csv', 'data/XJTU data\\2C_battery-7.csv']
data path:
['data/XJTU data\\2C_battery-4.csv', 'data/XJTU data\\2C_battery-8.csv']
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.666748
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:001, data loss:0.257040
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.212079
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:002, data loss:0.105984
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.085989
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:003, data loss:0.051608
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.085442
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:004, data loss:0.040587
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.039411
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:005, data loss:0.003697
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.023014
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:006, data loss:0.011860
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.021677
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:007, data loss:0.008204
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.011466
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:008, data loss:0.010993
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.011177
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:009, data loss:0.005473
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.008247
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:010, data loss:0.005368
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.005184
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:011, data loss:0.001769
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.004646
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:012, data loss:0.002937
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.004375
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:013, data loss:0.002653
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.003391
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:014, data loss:0.001954
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.002786
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:015, data loss:0.004743
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.002539
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:016, data loss:0.002394
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.002419
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:017, data loss:0.003553
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.002229
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:018, data loss:0.002078
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.001989
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:019, data loss:0.002308
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.002008
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:020, data loss:0.002840
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.001709
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:021, data loss:0.002368
2026-07-13 12:58 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.001699
2026-07-13 12:58 - function:valid - INFO - [Valid] epoch:022, data loss:0.002538
