data path:
['data/XJTU data\\2C_battery-1.csv', 'data/XJTU data\\2C_battery-2.csv', 'data/XJTU data\\2C_battery-3.csv', 'data/XJTU data\\2C_battery-5.csv', 'data/XJTU data\\2C_battery-6.csv', 'data/XJTU data\\2C_battery-7.csv']
data path:
['data/XJTU data\\2C_battery-4.csv', 'data/XJTU data\\2C_battery-8.csv']
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.215604
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:001, data loss:0.785500
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.030792
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:002, data loss:0.693751
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.017566
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:003, data loss:0.543919
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.011910
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:004, data loss:0.343804
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.007111
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:005, data loss:0.168092
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.005189
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:006, data loss:0.075688
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.004022
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:007, data loss:0.040279
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.003337
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:008, data loss:0.024662
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.002435
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:009, data loss:0.014871
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.001885
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:010, data loss:0.005684
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.001686
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:011, data loss:0.004200
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.001342
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:012, data loss:0.002269
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.001150
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:013, data loss:0.002016
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.001068
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:014, data loss:0.002134
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.001114
