data path:
['data/XJTU data\\RW_battery-1.csv', 'data/XJTU data\\RW_battery-2.csv', 'data/XJTU data\\RW_battery-3.csv', 'data/XJTU data\\RW_battery-5.csv', 'data/XJTU data\\RW_battery-6.csv', 'data/XJTU data\\RW_battery-7.csv']
data path:
['data/XJTU data\\RW_battery-4.csv', 'data/XJTU data\\RW_battery-8.csv']
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:045, data loss:0.000176
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:045, data loss:0.000766
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:046, data loss:0.000212
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:046, data loss:0.000725
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:047, data loss:0.000199
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:047, data loss:0.000731
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:048, data loss:0.000193
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:048, data loss:0.000727
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:049, data loss:0.000163
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:049, data loss:0.000773
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:050, data loss:0.000233
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:050, data loss:0.000692
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:051, data loss:0.000142
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:051, data loss:0.000705
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:052, data loss:0.000230
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:052, data loss:0.000679
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:053, data loss:0.000165
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:053, data loss:0.000665
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:054, data loss:0.000160
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:054, data loss:0.000796
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:055, data loss:0.000209
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:055, data loss:0.000703
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:056, data loss:0.000231
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:056, data loss:0.000654
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:057, data loss:0.000131
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:057, data loss:0.000857
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:058, data loss:0.000164
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:058, data loss:0.000681
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:059, data loss:0.000166
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:059, data loss:0.000674
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:060, data loss:0.000127
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:060, data loss:0.000729
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:061, data loss:0.000145
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:061, data loss:0.000626
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:062, data loss:0.000129
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:062, data loss:0.000636
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:063, data loss:0.000229
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:063, data loss:0.000663
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:064, data loss:0.000218
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:064, data loss:0.000644
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:065, data loss:0.000173
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:065, data loss:0.000608
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:066, data loss:0.000115
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:066, data loss:0.000769
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:067, data loss:0.000127
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:067, data loss:0.000632
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:068, data loss:0.000194
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:068, data loss:0.000633
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:069, data loss:0.000187
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:069, data loss:0.000658
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:070, data loss:0.000108
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:070, data loss:0.000596
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:071, data loss:0.000245
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:071, data loss:0.000733
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:072, data loss:0.000160
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:072, data loss:0.000647
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:073, data loss:0.000216
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:073, data loss:0.000604
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:074, data loss:0.000125
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:074, data loss:0.000709
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:075, data loss:0.000159
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:075, data loss:0.000593
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:076, data loss:0.000173
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:076, data loss:0.000621
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:077, data loss:0.000121
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:077, data loss:0.000664
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:078, data loss:0.000203
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:078, data loss:0.000552
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:079, data loss:0.000133
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:079, data loss:0.000569
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:080, data loss:0.000168
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:080, data loss:0.000804
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:081, data loss:0.000148
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:081, data loss:0.000603
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:082, data loss:0.000163
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:082, data loss:0.000544
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:083, data loss:0.000098
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:083, data loss:0.000674
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:084, data loss:0.000118
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:084, data loss:0.000574
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:085, data loss:0.000103
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:085, data loss:0.000590
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:086, data loss:0.000253
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:086, data loss:0.000609
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:087, data loss:0.000104
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:087, data loss:0.000548
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:088, data loss:0.000259
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:088, data loss:0.000586
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:089, data loss:0.000095
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:089, data loss:0.000624
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:090, data loss:0.000141
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:090, data loss:0.000571
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:091, data loss:0.000132
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:091, data loss:0.000587
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:092, data loss:0.000144
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:092, data loss:0.000630
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:093, data loss:0.000108
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:093, data loss:0.000543
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:094, data loss:0.000247
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:094, data loss:0.000599
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:095, data loss:0.000107
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:095, data loss:0.000623
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:096, data loss:0.000113
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:096, data loss:0.000587
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:097, data loss:0.000142
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:097, data loss:0.000592
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:098, data loss:0.000123
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:098, data loss:0.000610
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:099, data loss:0.000066
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:099, data loss:0.000595
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:100, data loss:0.000102
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:100, data loss:0.000594
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:101, data loss:0.000096
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:101, data loss:0.000550
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:102, data loss:0.000074
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:102, data loss:0.000518
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:103, data loss:0.000080
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:103, data loss:0.000579
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:104, data loss:0.000104
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:104, data loss:0.000590
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:105, data loss:0.000076
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:105, data loss:0.000551
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:106, data loss:0.000084
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:106, data loss:0.000540
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:107, data loss:0.000123
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:107, data loss:0.000550
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:108, data loss:0.000261
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:108, data loss:0.000537
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:109, data loss:0.000116
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:109, data loss:0.000541
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:110, data loss:0.000086
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:110, data loss:0.000606
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:111, data loss:0.000078
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:111, data loss:0.000565
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:112, data loss:0.000120
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:112, data loss:0.000538
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:113, data loss:0.000098
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:113, data loss:0.000637
