data path:
['data/XJTU data\\RW_battery-1.csv', 'data/XJTU data\\RW_battery-2.csv', 'data/XJTU data\\RW_battery-3.csv', 'data/XJTU data\\RW_battery-5.csv', 'data/XJTU data\\RW_battery-6.csv', 'data/XJTU data\\RW_battery-7.csv']
data path:
['data/XJTU data\\RW_battery-4.csv', 'data/XJTU data\\RW_battery-8.csv']
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.000440
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:036, data loss:0.001485
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.000338
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:037, data loss:0.001315
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.000437
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:038, data loss:0.001243
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.000345
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:039, data loss:0.001302
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.000225
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:040, data loss:0.001455
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:041, data loss:0.000265
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:041, data loss:0.001320
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:042, data loss:0.000281
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:042, data loss:0.001272
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:043, data loss:0.000299
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:043, data loss:0.001302
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:044, data loss:0.000279
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:044, data loss:0.001266
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:045, data loss:0.000274
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:045, data loss:0.001325
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:046, data loss:0.000212
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:046, data loss:0.001268
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:047, data loss:0.000275
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:047, data loss:0.001260
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:048, data loss:0.000183
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:048, data loss:0.001262
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:049, data loss:0.000199
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:049, data loss:0.001230
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:050, data loss:0.000150
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:050, data loss:0.001208
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:051, data loss:0.000165
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:051, data loss:0.001265
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:052, data loss:0.000238
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:052, data loss:0.001215
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:053, data loss:0.000213
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:053, data loss:0.001267
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:054, data loss:0.000167
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:054, data loss:0.001220
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:055, data loss:0.000231
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:055, data loss:0.001243
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:056, data loss:0.000404
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:056, data loss:0.001232
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:057, data loss:0.000203
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:057, data loss:0.001208
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:058, data loss:0.000209
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:058, data loss:0.001241
