data path:
['data/XJTU data\\R2.5_battery-1.csv', 'data/XJTU data\\R2.5_battery-2.csv', 'data/XJTU data\\R2.5_battery-3.csv', 'data/XJTU data\\R2.5_battery-5.csv', 'data/XJTU data\\R2.5_battery-6.csv', 'data/XJTU data\\R2.5_battery-7.csv']
data path:
['data/XJTU data\\R2.5_battery-4.csv', 'data/XJTU data\\R2.5_battery-8.csv']
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:013, data loss:0.002774
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.002205
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:014, data loss:0.003581
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.001907
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:015, data loss:0.001255
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.002211
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:016, data loss:0.002588
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.001828
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:017, data loss:0.001996
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.001194
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:018, data loss:0.001107
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.001027
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:019, data loss:0.001088
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.001102
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:020, data loss:0.001005
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.001222
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:021, data loss:0.000705
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.000757
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:022, data loss:0.000859
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.000795
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:023, data loss:0.001025
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.000806
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:024, data loss:0.001214
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.001236
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:025, data loss:0.000979
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.001098
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:026, data loss:0.000702
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.000753
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:027, data loss:0.000948
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.000719
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:028, data loss:0.000974
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.000655
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:029, data loss:0.000456
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.000479
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:030, data loss:0.000910
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.000632
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:031, data loss:0.000631
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.000524
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:032, data loss:0.000990
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.000491
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:033, data loss:0.000328
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.000423
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:034, data loss:0.000467
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.000756
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:035, data loss:0.001291
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.001007
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:036, data loss:0.000761
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.001114
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:037, data loss:0.000823
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.001148
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:038, data loss:0.000631
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.000593
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:039, data loss:0.000558
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.000445
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:040, data loss:0.000489
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:041, data loss:0.000358
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:041, data loss:0.000453
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:042, data loss:0.000699
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:042, data loss:0.000298
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:043, data loss:0.000474
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:043, data loss:0.000728
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:044, data loss:0.000410
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:044, data loss:0.000410
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:045, data loss:0.000329
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:045, data loss:0.000247
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:046, data loss:0.000302
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:046, data loss:0.000269
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:047, data loss:0.000309
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:047, data loss:0.001101
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:048, data loss:0.000722
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:048, data loss:0.002265
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:049, data loss:0.001306
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:049, data loss:0.000591
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:050, data loss:0.000648
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:050, data loss:0.000588
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:051, data loss:0.000501
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:051, data loss:0.000233
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:052, data loss:0.000361
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:052, data loss:0.000453
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:053, data loss:0.000320
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:053, data loss:0.000616
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:054, data loss:0.000253
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:054, data loss:0.000433
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:055, data loss:0.000381
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:055, data loss:0.000244
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:056, data loss:0.000393
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:056, data loss:0.000296
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:057, data loss:0.000442
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:057, data loss:0.001022
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:058, data loss:0.001095
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:058, data loss:0.000712
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:059, data loss:0.000414
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:059, data loss:0.000645
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:060, data loss:0.000585
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:060, data loss:0.000315
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:061, data loss:0.000559
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:061, data loss:0.000546
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:062, data loss:0.000491
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:062, data loss:0.000363
