data path:
['data/XJTU data\\R3_battery-1.csv', 'data/XJTU data\\R3_battery-2.csv', 'data/XJTU data\\R3_battery-3.csv', 'data/XJTU data\\R3_battery-5.csv', 'data/XJTU data\\R3_battery-6.csv', 'data/XJTU data\\R3_battery-7.csv']
data path:
['data/XJTU data\\R3_battery-4.csv', 'data/XJTU data\\R3_battery-8.csv']
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:016, data loss:0.001541
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.001652
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:017, data loss:0.001877
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.001452
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:018, data loss:0.002440
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.001683
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:019, data loss:0.001610
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.001377
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:020, data loss:0.001469
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.001066
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:021, data loss:0.001341
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.001532
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:022, data loss:0.001371
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.001794
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:023, data loss:0.001244
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.001775
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:024, data loss:0.000939
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.001597
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:025, data loss:0.001160
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.001742
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:026, data loss:0.001005
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.002217
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:027, data loss:0.000854
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.001495
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:028, data loss:0.001038
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.000811
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:029, data loss:0.000876
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.001165
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:030, data loss:0.001201
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.000828
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:031, data loss:0.001041
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.000691
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:032, data loss:0.000755
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.000592
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:033, data loss:0.000719
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.000538
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:034, data loss:0.000886
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.000826
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:035, data loss:0.000653
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.000510
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:036, data loss:0.001144
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.000987
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:037, data loss:0.000973
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.000772
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:038, data loss:0.000919
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.000763
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:039, data loss:0.000629
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.000582
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:040, data loss:0.000806
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:041, data loss:0.000607
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:041, data loss:0.000763
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:042, data loss:0.000749
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:042, data loss:0.000598
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:043, data loss:0.000573
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:043, data loss:0.000665
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:044, data loss:0.000591
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:044, data loss:0.000725
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:045, data loss:0.000607
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:045, data loss:0.000513
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:046, data loss:0.000463
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:046, data loss:0.000437
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:047, data loss:0.000663
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:047, data loss:0.001040
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:048, data loss:0.000928
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:048, data loss:0.000695
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:049, data loss:0.000849
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:049, data loss:0.000650
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:050, data loss:0.000623
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:050, data loss:0.000660
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:051, data loss:0.000651
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:051, data loss:0.000604
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:052, data loss:0.000454
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:052, data loss:0.000759
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:053, data loss:0.000392
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:053, data loss:0.000508
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:054, data loss:0.000414
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:054, data loss:0.000369
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:055, data loss:0.000279
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:055, data loss:0.000377
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:056, data loss:0.000366
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:056, data loss:0.000435
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:057, data loss:0.000501
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:057, data loss:0.000660
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:058, data loss:0.000533
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:058, data loss:0.000503
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:059, data loss:0.000438
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:059, data loss:0.000351
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:060, data loss:0.000275
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:060, data loss:0.000386
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:061, data loss:0.000381
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:061, data loss:0.000410
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:062, data loss:0.000310
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:062, data loss:0.000395
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:063, data loss:0.000261
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:063, data loss:0.000886
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:064, data loss:0.000389
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:064, data loss:0.000697
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:065, data loss:0.000316
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:065, data loss:0.000365
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:066, data loss:0.000337
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:066, data loss:0.000291
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:067, data loss:0.000337
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:067, data loss:0.000492
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:068, data loss:0.000554
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:068, data loss:0.000619
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:069, data loss:0.000520
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:069, data loss:0.000914
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:070, data loss:0.000647
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:070, data loss:0.000450
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:071, data loss:0.000633
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:071, data loss:0.000445
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:072, data loss:0.000699
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:072, data loss:0.001060
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:073, data loss:0.000736
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:073, data loss:0.001742
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:074, data loss:0.001073
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:074, data loss:0.002161
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:075, data loss:0.001101
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:075, data loss:0.000940
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:076, data loss:0.000714
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:076, data loss:0.000669
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:077, data loss:0.000498
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:077, data loss:0.000387
