data path:
['data/XJTU data\\RW_battery-1.csv', 'data/XJTU data\\RW_battery-2.csv', 'data/XJTU data\\RW_battery-3.csv', 'data/XJTU data\\RW_battery-5.csv', 'data/XJTU data\\RW_battery-6.csv', 'data/XJTU data\\RW_battery-7.csv']
data path:
['data/XJTU data\\RW_battery-4.csv', 'data/XJTU data\\RW_battery-8.csv']
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:1.201305
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:001, data loss:0.669404
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.592306
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:002, data loss:0.243950
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.242191
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:003, data loss:0.141944
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.213585
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:004, data loss:0.242321
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.245637
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:005, data loss:0.169889
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.140533
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:006, data loss:0.040003
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.058317
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:007, data loss:0.047537
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.100594
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:008, data loss:0.066508
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.087018
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:009, data loss:0.017628
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.042417
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:010, data loss:0.027259
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.035487
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:011, data loss:0.060299
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.041878
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:012, data loss:0.030498
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.016791
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:013, data loss:0.001819
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.021649
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:014, data loss:0.007090
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.025238
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:015, data loss:0.000910
