data path:
['data/XJTU data\\R3_battery-1.csv', 'data/XJTU data\\R3_battery-2.csv', 'data/XJTU data\\R3_battery-3.csv', 'data/XJTU data\\R3_battery-5.csv', 'data/XJTU data\\R3_battery-6.csv', 'data/XJTU data\\R3_battery-7.csv']
data path:
['data/XJTU data\\R3_battery-4.csv', 'data/XJTU data\\R3_battery-8.csv']
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:025, data loss:0.001032
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.001042
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:026, data loss:0.001554
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.000995
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:027, data loss:0.000645
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.000949
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:028, data loss:0.000997
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.000714
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:029, data loss:0.002276
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.000815
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:030, data loss:0.000726
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.000777
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:031, data loss:0.000632
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.000614
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:032, data loss:0.000898
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.000930
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:033, data loss:0.000625
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.001147
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:034, data loss:0.000985
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.000982
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:035, data loss:0.001226
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.000685
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:036, data loss:0.001424
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.001292
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:037, data loss:0.001182
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.001154
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:038, data loss:0.001614
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.000732
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:039, data loss:0.000473
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.000647
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:040, data loss:0.000628
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:041, data loss:0.000617
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:041, data loss:0.000807
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:042, data loss:0.000627
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:042, data loss:0.001402
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:043, data loss:0.000783
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:043, data loss:0.001267
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:044, data loss:0.000901
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:044, data loss:0.000595
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:045, data loss:0.000621
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:045, data loss:0.000402
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:046, data loss:0.000256
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:046, data loss:0.000512
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:047, data loss:0.000304
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:047, data loss:0.000466
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:048, data loss:0.000296
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:048, data loss:0.000378
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:049, data loss:0.000235
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:049, data loss:0.000271
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:050, data loss:0.000253
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:050, data loss:0.000408
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:051, data loss:0.000707
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:051, data loss:0.000241
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:052, data loss:0.000431
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:052, data loss:0.000310
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:053, data loss:0.000228
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:053, data loss:0.000814
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:054, data loss:0.000485
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:054, data loss:0.000371
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:055, data loss:0.000283
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:055, data loss:0.000574
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:056, data loss:0.000517
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:056, data loss:0.000442
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:057, data loss:0.000283
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:057, data loss:0.000392
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:058, data loss:0.000386
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:058, data loss:0.000325
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:059, data loss:0.000409
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:059, data loss:0.000314
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:060, data loss:0.000430
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:060, data loss:0.000715
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:061, data loss:0.000643
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:061, data loss:0.000223
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:062, data loss:0.000305
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:062, data loss:0.000225
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:063, data loss:0.000287
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:063, data loss:0.000384
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:064, data loss:0.000360
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:064, data loss:0.000546
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:065, data loss:0.000500
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:065, data loss:0.000471
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:066, data loss:0.000355
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:066, data loss:0.000322
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:067, data loss:0.000431
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:067, data loss:0.000575
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:068, data loss:0.000557
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:068, data loss:0.000537
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:069, data loss:0.000277
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:069, data loss:0.000181
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:070, data loss:0.000189
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:070, data loss:0.000307
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:071, data loss:0.000332
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:071, data loss:0.000214
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:072, data loss:0.000171
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:072, data loss:0.000266
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:073, data loss:0.000218
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:073, data loss:0.000160
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:074, data loss:0.000243
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:074, data loss:0.000334
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:075, data loss:0.000293
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:075, data loss:0.000355
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:076, data loss:0.000244
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:076, data loss:0.000180
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:077, data loss:0.000144
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:077, data loss:0.000395
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:078, data loss:0.000266
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:078, data loss:0.000222
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:079, data loss:0.000147
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:079, data loss:0.000157
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:080, data loss:0.000231
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:080, data loss:0.000222
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:081, data loss:0.000366
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:081, data loss:0.000177
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:082, data loss:0.000343
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:082, data loss:0.000348
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:083, data loss:0.000332
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:083, data loss:0.000292
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:084, data loss:0.000223
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:084, data loss:0.000289
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:085, data loss:0.000232
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:085, data loss:0.000268
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:086, data loss:0.000186
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:086, data loss:0.000267
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:087, data loss:0.000150
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:087, data loss:0.000147
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:088, data loss:0.000118
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:088, data loss:0.000161
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:089, data loss:0.000132
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:089, data loss:0.000146
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:090, data loss:0.000167
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:090, data loss:0.000280
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:091, data loss:0.000338
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:091, data loss:0.000639
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:092, data loss:0.000317
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:092, data loss:0.000229
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:093, data loss:0.000199
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:093, data loss:0.000115
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:094, data loss:0.000172
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:094, data loss:0.000188
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:095, data loss:0.000115
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:095, data loss:0.000108
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:096, data loss:0.000178
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:096, data loss:0.000135
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:097, data loss:0.000202
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:097, data loss:0.000490
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:098, data loss:0.000277
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:098, data loss:0.000265
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:099, data loss:0.000205
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:099, data loss:0.000154
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:100, data loss:0.000161
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:100, data loss:0.000173
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:101, data loss:0.000157
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:101, data loss:0.000213
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:102, data loss:0.000243
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:102, data loss:0.000127
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:103, data loss:0.000162
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:103, data loss:0.000144
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:104, data loss:0.000101
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:104, data loss:0.000136
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:105, data loss:0.000108
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:105, data loss:0.000123
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:106, data loss:0.000138
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:106, data loss:0.000209
