data path:
['data/XJTU data\\R2.5_battery-1.csv', 'data/XJTU data\\R2.5_battery-2.csv', 'data/XJTU data\\R2.5_battery-3.csv', 'data/XJTU data\\R2.5_battery-5.csv', 'data/XJTU data\\R2.5_battery-6.csv', 'data/XJTU data\\R2.5_battery-7.csv']
data path:
['data/XJTU data\\R2.5_battery-4.csv', 'data/XJTU data\\R2.5_battery-8.csv']
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:012, data loss:0.003204
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.002717
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:013, data loss:0.002736
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.003573
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:014, data loss:0.002254
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.002212
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:015, data loss:0.003141
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.002534
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:016, data loss:0.002242
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.001777
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:017, data loss:0.001856
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.001496
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:018, data loss:0.002017
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.001360
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:019, data loss:0.001693
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.002090
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:020, data loss:0.001654
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.002146
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:021, data loss:0.001629
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.001641
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:022, data loss:0.001458
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.001738
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:023, data loss:0.003770
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.001949
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:024, data loss:0.001958
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.001596
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:025, data loss:0.002356
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.001641
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:026, data loss:0.002060
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.001594
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:027, data loss:0.002937
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.001658
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:028, data loss:0.001460
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.001208
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:029, data loss:0.001359
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.001400
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:030, data loss:0.001623
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.001262
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:031, data loss:0.001193
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.001037
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:032, data loss:0.001344
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.001155
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:033, data loss:0.001051
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.001054
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:034, data loss:0.001294
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.001008
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:035, data loss:0.001057
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.001091
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:036, data loss:0.000771
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.000862
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:037, data loss:0.001569
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.001080
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:038, data loss:0.000893
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.000733
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:039, data loss:0.001229
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.001534
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:040, data loss:0.000943
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:041, data loss:0.000926
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:041, data loss:0.001026
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:042, data loss:0.000810
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:042, data loss:0.000838
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:043, data loss:0.000675
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:043, data loss:0.000698
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:044, data loss:0.000660
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:044, data loss:0.000755
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:045, data loss:0.000698
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:045, data loss:0.000839
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:046, data loss:0.000541
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:046, data loss:0.000780
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:047, data loss:0.000646
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:047, data loss:0.001044
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:048, data loss:0.001005
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:048, data loss:0.000915
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:049, data loss:0.000816
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:049, data loss:0.000647
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:050, data loss:0.000771
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:050, data loss:0.001903
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:051, data loss:0.001282
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:051, data loss:0.000846
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:052, data loss:0.000843
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:052, data loss:0.000681
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:053, data loss:0.000958
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:053, data loss:0.000542
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:054, data loss:0.000715
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:054, data loss:0.000621
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:055, data loss:0.000592
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:055, data loss:0.000735
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:056, data loss:0.000729
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:056, data loss:0.000732
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:057, data loss:0.000447
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:057, data loss:0.000584
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:058, data loss:0.000309
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:058, data loss:0.000590
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:059, data loss:0.000435
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:059, data loss:0.000578
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:060, data loss:0.000498
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:060, data loss:0.000460
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:061, data loss:0.000503
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:061, data loss:0.000537
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:062, data loss:0.000439
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:062, data loss:0.000545
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:063, data loss:0.000469
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:063, data loss:0.000399
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:064, data loss:0.000364
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:064, data loss:0.000439
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:065, data loss:0.000442
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:065, data loss:0.000505
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:066, data loss:0.000413
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:066, data loss:0.000419
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:067, data loss:0.000401
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:067, data loss:0.000447
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:068, data loss:0.000491
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:068, data loss:0.001112
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:069, data loss:0.001321
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:069, data loss:0.001145
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:070, data loss:0.001147
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:070, data loss:0.001009
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:071, data loss:0.000924
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:071, data loss:0.000833
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:072, data loss:0.000776
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:072, data loss:0.000652
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:073, data loss:0.000492
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:073, data loss:0.000583
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:074, data loss:0.000495
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:074, data loss:0.000582
