data path:
['data/XJTU data\\RW_battery-1.csv', 'data/XJTU data\\RW_battery-2.csv', 'data/XJTU data\\RW_battery-3.csv', 'data/XJTU data\\RW_battery-5.csv', 'data/XJTU data\\RW_battery-6.csv', 'data/XJTU data\\RW_battery-7.csv']
data path:
['data/XJTU data\\RW_battery-4.csv', 'data/XJTU data\\RW_battery-8.csv']
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.877304
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:001, data loss:0.442108
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.384356
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:002, data loss:0.149394
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.172834
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:003, data loss:0.141785
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.193048
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:004, data loss:0.205259
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.188303
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:005, data loss:0.115344
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.094657
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:006, data loss:0.024624
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.050952
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:007, data loss:0.042360
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.075212
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:008, data loss:0.040215
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.055854
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:009, data loss:0.010426
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.027946
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:010, data loss:0.035446
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.037860
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:011, data loss:0.052071
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.036471
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:012, data loss:0.017228
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.014099
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:013, data loss:0.004755
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.021155
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:014, data loss:0.010712
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.023108
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:015, data loss:0.001753
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.007821
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:016, data loss:0.008332
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.008587
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:017, data loss:0.018376
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.011448
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:018, data loss:0.010564
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.006402
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:019, data loss:0.001307
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.005822
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:020, data loss:0.000886
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.007286
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:021, data loss:0.000397
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.004699
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:022, data loss:0.002496
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.003698
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:023, data loss:0.007638
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.004150
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:024, data loss:0.005901
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.003212
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:025, data loss:0.001708
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.003066
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:026, data loss:0.000636
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.003311
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:027, data loss:0.001632
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.002304
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:028, data loss:0.004565
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.002495
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:029, data loss:0.004483
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.002067
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:030, data loss:0.001678
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.002060
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:031, data loss:0.000582
2026-07-13 12:59 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.001962
2026-07-13 12:59 - function:valid - INFO - [Valid] epoch:032, data loss:0.001139
