data path:
['data/XJTU data\\2C_battery-1.csv', 'data/XJTU data\\2C_battery-2.csv', 'data/XJTU data\\2C_battery-3.csv', 'data/XJTU data\\2C_battery-5.csv', 'data/XJTU data\\2C_battery-6.csv', 'data/XJTU data\\2C_battery-7.csv']
data path:
['data/XJTU data\\2C_battery-4.csv', 'data/XJTU data\\2C_battery-8.csv']
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.404963
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:001, data loss:1.031668
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.051376
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:002, data loss:0.953927
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.022932
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:003, data loss:0.880800
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.013818
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:004, data loss:0.770657
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.009638
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:005, data loss:0.627564
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.005320
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:006, data loss:0.421392
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.004735
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:007, data loss:0.225283
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.002983
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:008, data loss:0.110901
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.002787
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:009, data loss:0.049778
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.002033
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:010, data loss:0.021929
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.001632
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:011, data loss:0.011095
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.001305
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:012, data loss:0.004881
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.001380
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:013, data loss:0.004280
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.001297
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:014, data loss:0.002301
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.001251
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:015, data loss:0.002071
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.000949
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:016, data loss:0.001517
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.000961
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:017, data loss:0.001158
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.000786
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:018, data loss:0.001248
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.000852
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:019, data loss:0.001134
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.000629
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:020, data loss:0.001887
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.001065
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:021, data loss:0.001159
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.000690
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:022, data loss:0.001131
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.000681
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:023, data loss:0.000692
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.000557
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:024, data loss:0.000724
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.000513
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:025, data loss:0.001510
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.000860
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:026, data loss:0.000596
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.000837
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:027, data loss:0.001822
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.000855
2026-07-13 13:01 - function:valid - INFO - [Valid] epoch:028, data loss:0.000666
2026-07-13 13:01 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.000649
